Cycle 3:Ni:Survey
	Characteristic Energy eV	1.486610e+003	Acquisition Time s	1.000000e-001
Name		
Position		
FWHM		
Area		
Lineshape		
K.E.	Counts		B.E.	CPS
7.206100e+002	6.151190e+003		7.660000e+002	6.151190e+004
7.216100e+002	6.011260e+003		7.650000e+002	6.011260e+004
7.226100e+002	5.956660e+003		7.640000e+002	5.956660e+004
7.236100e+002	5.931680e+003		7.630000e+002	5.931680e+004
7.246100e+002	5.870670e+003		7.620000e+002	5.870670e+004
7.256100e+002	5.810940e+003		7.610000e+002	5.810940e+004
7.266100e+002	5.831480e+003		7.600000e+002	5.831480e+004
7.276100e+002	5.752920e+003		7.590000e+002	5.752920e+004
7.286100e+002	5.729110e+003		7.580000e+002	5.729110e+004
7.296100e+002	5.697080e+003		7.570000e+002	5.697080e+004
7.306100e+002	5.648460e+003		7.560000e+002	5.648460e+004
7.316100e+002	5.717460e+003		7.550000e+002	5.717460e+004
7.326100e+002	5.749170e+003		7.540000e+002	5.749170e+004
7.336100e+002	5.788310e+003		7.530000e+002	5.788310e+004
7.346100e+002	5.823300e+003		7.520000e+002	5.823300e+004
7.356100e+002	5.786960e+003		7.510000e+002	5.786960e+004
7.366100e+002	5.739510e+003		7.500000e+002	5.739510e+004
7.376100e+002	5.659240e+003		7.490000e+002	5.659240e+004
7.386100e+002	5.590500e+003		7.480000e+002	5.590500e+004
7.396100e+002	5.487370e+003		7.470000e+002	5.487370e+004
7.406100e+002	5.540430e+003		7.460000e+002	5.540430e+004
7.416100e+002	5.534760e+003		7.450000e+002	5.534760e+004
7.426100e+002	5.532330e+003		7.440000e+002	5.532330e+004
7.436100e+002	5.503350e+003		7.430000e+002	5.503350e+004
7.446100e+002	5.534890e+003		7.420000e+002	5.534890e+004
7.456100e+002	5.589860e+003		7.410000e+002	5.589860e+004
7.466100e+002	5.618630e+003		7.400000e+002	5.618630e+004
7.476100e+002	5.641510e+003		7.390000e+002	5.641510e+004
7.486100e+002	5.658020e+003		7.380000e+002	5.658020e+004
7.496100e+002	5.722750e+003		7.370000e+002	5.722750e+004
7.506100e+002	5.770260e+003		7.360000e+002	5.770260e+004
7.516100e+002	5.804970e+003		7.350000e+002	5.804970e+004
7.526100e+002	5.881850e+003		7.340000e+002	5.881850e+004
7.536100e+002	5.926900e+003		7.330000e+002	5.926900e+004
7.546100e+002	5.970770e+003		7.320000e+002	5.970770e+004
7.556100e+002	5.973520e+003		7.310000e+002	5.973520e+004
7.566100e+002	6.069010e+003		7.300000e+002	6.069010e+004
7.576100e+002	6.085760e+003		7.290000e+002	6.085760e+004
7.586100e+002	6.139930e+003		7.280000e+002	6.139930e+004
7.596100e+002	6.182790e+003		7.270000e+002	6.182790e+004
7.606100e+002	6.280810e+003		7.260000e+002	6.280810e+004
7.616100e+002	6.335810e+003		7.250000e+002	6.335810e+004
7.626100e+002	6.383650e+003		7.240000e+002	6.383650e+004
7.636100e+002	6.454320e+003		7.230000e+002	6.454320e+004
7.646100e+002	6.541790e+003		7.220000e+002	6.541790e+004
7.656100e+002	6.690600e+003		7.210000e+002	6.690600e+004
7.666100e+002	6.808850e+003		7.200000e+002	6.808850e+004
7.676100e+002	6.992580e+003		7.190000e+002	6.992580e+004
7.686100e+002	7.086940e+003		7.180000e+002	7.086940e+004
7.696100e+002	7.220610e+003		7.170000e+002	7.220610e+004
7.706100e+002	7.438240e+003		7.160000e+002	7.438240e+004
7.716100e+002	7.847180e+003		7.150000e+002	7.847180e+004
7.726100e+002	8.394280e+003		7.140000e+002	8.394280e+004
7.736100e+002	8.939950e+003		7.130000e+002	8.939950e+004
7.746100e+002	8.796970e+003		7.120000e+002	8.796970e+004
7.756100e+002	8.052330e+003		7.110000e+002	8.052330e+004
7.766100e+002	7.368390e+003		7.100000e+002	7.368390e+004
7.776100e+002	6.979770e+003		7.090000e+002	6.979770e+004
7.786100e+002	6.887870e+003		7.080000e+002	6.887870e+004
7.796100e+002	7.015030e+003		7.070000e+002	7.015030e+004
7.806100e+002	7.154970e+003		7.060000e+002	7.154970e+004
7.816100e+002	6.955710e+003		7.050000e+002	6.955710e+004
7.826100e+002	6.503980e+003		7.040000e+002	6.503980e+004
7.836100e+002	6.034470e+003		7.030000e+002	6.034470e+004
7.846100e+002	5.586150e+003		7.020000e+002	5.586150e+004
7.856100e+002	5.150420e+003		7.010000e+002	5.150420e+004
7.866100e+002	4.759570e+003		7.000000e+002	4.759570e+004
7.876100e+002	4.456160e+003		6.990000e+002	4.456160e+004
7.886100e+002	4.334660e+003		6.980000e+002	4.334660e+004
7.896100e+002	4.294170e+003		6.970000e+002	4.294170e+004
7.906100e+002	4.258350e+003		6.960000e+002	4.258350e+004
7.916100e+002	4.205110e+003		6.950000e+002	4.205110e+004
7.926100e+002	4.082990e+003		6.940000e+002	4.082990e+004
7.936100e+002	3.947820e+003		6.930000e+002	3.947820e+004
7.946100e+002	3.863280e+003		6.920000e+002	3.863280e+004
7.956100e+002	3.804580e+003		6.910000e+002	3.804580e+004
7.966100e+002	3.790760e+003		6.900000e+002	3.790760e+004
7.976100e+002	3.758460e+003		6.890000e+002	3.758460e+004
7.986100e+002	3.735470e+003		6.880000e+002	3.735470e+004
7.996100e+002	3.651620e+003		6.870000e+002	3.651620e+004
8.006100e+002	3.587390e+003		6.860000e+002	3.587390e+004
8.016100e+002	3.584030e+003		6.850000e+002	3.584030e+004
8.026100e+002	3.548340e+003		6.840000e+002	3.548340e+004
8.036100e+002	3.531140e+003		6.830000e+002	3.531140e+004
8.046100e+002	3.525370e+003		6.820000e+002	3.525370e+004
8.056100e+002	3.560860e+003		6.810000e+002	3.560860e+004
8.066100e+002	3.560430e+003		6.800000e+002	3.560430e+004
8.076100e+002	3.597060e+003		6.790000e+002	3.597060e+004
8.086100e+002	3.625720e+003		6.780000e+002	3.625720e+004
8.096100e+002	3.668040e+003		6.770000e+002	3.668040e+004
8.106100e+002	3.709910e+003		6.760000e+002	3.709910e+004
8.116100e+002	3.758390e+003		6.750000e+002	3.758390e+004
8.126100e+002	3.810720e+003		6.740000e+002	3.810720e+004
8.136100e+002	3.824180e+003		6.730000e+002	3.824180e+004
8.146100e+002	3.859110e+003		6.720000e+002	3.859110e+004
8.156100e+002	3.881890e+003		6.710000e+002	3.881890e+004
8.166100e+002	3.940210e+003		6.700000e+002	3.940210e+004
8.176100e+002	3.961650e+003		6.690000e+002	3.961650e+004
8.186100e+002	3.997840e+003		6.680000e+002	3.997840e+004
8.196100e+002	4.031700e+003		6.670000e+002	4.031700e+004
8.206100e+002	4.074790e+003		6.660000e+002	4.074790e+004
8.216100e+002	4.096770e+003		6.650000e+002	4.096770e+004
8.226100e+002	4.116130e+003		6.640000e+002	4.116130e+004
8.236100e+002	4.141520e+003		6.630000e+002	4.141520e+004
8.246100e+002	4.154530e+003		6.620000e+002	4.154530e+004
8.256100e+002	4.171040e+003		6.610000e+002	4.171040e+004
8.266100e+002	4.202280e+003		6.600000e+002	4.202280e+004
8.276100e+002	4.236250e+003		6.590000e+002	4.236250e+004
8.286100e+002	4.274110e+003		6.580000e+002	4.274110e+004
8.296100e+002	4.345370e+003		6.570000e+002	4.345370e+004
8.306100e+002	4.410840e+003		6.560000e+002	4.410840e+004
8.316100e+002	4.511830e+003		6.550000e+002	4.511830e+004
8.326100e+002	4.561390e+003		6.540000e+002	4.561390e+004
8.336100e+002	4.646480e+003		6.530000e+002	4.646480e+004
8.346100e+002	4.751190e+003		6.520000e+002	4.751190e+004
8.356100e+002	4.893820e+003		6.510000e+002	4.893820e+004
8.366100e+002	5.110160e+003		6.500000e+002	5.110160e+004
8.376100e+002	5.428860e+003		6.490000e+002	5.428860e+004
8.386100e+002	5.655050e+003		6.480000e+002	5.655050e+004
8.396100e+002	5.793850e+003		6.470000e+002	5.793850e+004
8.406100e+002	6.024900e+003		6.460000e+002	6.024900e+004
8.416100e+002	6.419410e+003		6.450000e+002	6.419410e+004
8.426100e+002	7.019790e+003		6.440000e+002	7.019790e+004
8.436100e+002	8.010190e+003		6.430000e+002	8.010190e+004
8.446100e+002	9.496720e+003		6.420000e+002	9.496720e+004
8.456100e+002	1.039450e+004		6.410000e+002	1.039450e+005
8.466100e+002	9.760160e+003		6.400000e+002	9.760160e+004
8.476100e+002	8.266540e+003		6.390000e+002	8.266540e+004
8.486100e+002	6.901120e+003		6.380000e+002	6.901120e+004
8.496100e+002	5.874600e+003		6.370000e+002	5.874600e+004
8.506100e+002	4.835880e+003		6.360000e+002	4.835880e+004
8.516100e+002	3.618470e+003		6.350000e+002	3.618470e+004
8.526100e+002	2.698100e+003		6.340000e+002	2.698100e+004
8.536100e+002	2.287410e+003		6.330000e+002	2.287410e+004
8.546100e+002	2.142150e+003		6.320000e+002	2.142150e+004
8.556100e+002	2.090250e+003		6.310000e+002	2.090250e+004
8.566100e+002	2.014910e+003		6.300000e+002	2.014910e+004
8.576100e+002	1.939470e+003		6.290000e+002	1.939470e+004
8.586100e+002	1.902180e+003		6.280000e+002	1.902180e+004
8.596100e+002	1.907290e+003		6.270000e+002	1.907290e+004
8.606100e+002	1.977150e+003		6.260000e+002	1.977150e+004
8.616100e+002	2.056680e+003		6.250000e+002	2.056680e+004
8.626100e+002	2.128130e+003		6.240000e+002	2.128130e+004
8.636100e+002	2.046280e+003		6.230000e+002	2.046280e+004
8.646100e+002	1.853970e+003		6.220000e+002	1.853970e+004
8.656100e+002	1.662720e+003		6.210000e+002	1.662720e+004
8.666100e+002	1.510280e+003		6.200000e+002	1.510280e+004
8.676100e+002	1.346590e+003		6.190000e+002	1.346590e+004
8.686100e+002	1.166100e+003		6.180000e+002	1.166100e+004
8.696100e+002	1.024010e+003		6.170000e+002	1.024010e+004
8.706100e+002	9.335570e+002		6.160000e+002	9.335570e+003
8.716100e+002	8.927280e+002		6.150000e+002	8.927280e+003
8.726100e+002	8.690890e+002		6.140000e+002	8.690890e+003
8.736100e+002	8.705370e+002		6.130000e+002	8.705370e+003
8.746100e+002	8.534230e+002		6.120000e+002	8.534230e+003
8.756100e+002	8.470780e+002		6.110000e+002	8.470780e+003
8.766100e+002	8.430920e+002		6.100000e+002	8.430920e+003
8.776100e+002	8.456370e+002		6.090000e+002	8.456370e+003
8.786100e+002	8.504040e+002		6.080000e+002	8.504040e+003
8.796100e+002	8.373230e+002		6.070000e+002	8.373230e+003
8.806100e+002	8.264530e+002		6.060000e+002	8.264530e+003
8.816100e+002	8.297300e+002		6.050000e+002	8.297300e+003
8.826100e+002	8.331350e+002		6.040000e+002	8.331350e+003
8.836100e+002	8.268420e+002		6.030000e+002	8.268420e+003
8.846100e+002	8.321160e+002		6.020000e+002	8.321160e+003
8.856100e+002	8.531650e+002		6.010000e+002	8.531650e+003
8.866100e+002	8.497360e+002		6.000000e+002	8.497360e+003
8.876100e+002	8.609840e+002		5.990000e+002	8.609840e+003
8.886100e+002	8.549110e+002		5.980000e+002	8.549110e+003
8.896100e+002	8.374030e+002		5.970000e+002	8.374030e+003
8.906100e+002	8.410380e+002		5.960000e+002	8.410380e+003
8.916100e+002	8.470950e+002		5.950000e+002	8.470950e+003
8.926100e+002	8.456430e+002		5.940000e+002	8.456430e+003
8.936100e+002	8.378180e+002		5.930000e+002	8.378180e+003
8.946100e+002	8.264550e+002		5.920000e+002	8.264550e+003
8.956100e+002	8.283290e+002		5.910000e+002	8.283290e+003
8.966100e+002	8.229830e+002		5.900000e+002	8.229830e+003
8.976100e+002	8.222940e+002		5.890000e+002	8.222940e+003
8.986100e+002	8.212270e+002		5.880000e+002	8.212270e+003
8.996100e+002	8.139900e+002		5.870000e+002	8.139900e+003
9.006100e+002	8.150850e+002		5.860000e+002	8.150850e+003
9.016100e+002	8.264610e+002		5.850000e+002	8.264610e+003
9.026100e+002	8.227780e+002		5.840000e+002	8.227780e+003
9.036100e+002	8.140490e+002		5.830000e+002	8.140490e+003
9.046100e+002	8.185410e+002		5.820000e+002	8.185410e+003
9.056100e+002	8.335580e+002		5.810000e+002	8.335580e+003
9.066100e+002	8.201080e+002		5.800000e+002	8.201080e+003
9.076100e+002	8.232180e+002		5.790000e+002	8.232180e+003
9.086100e+002	8.173830e+002		5.780000e+002	8.173830e+003
9.096100e+002	8.127110e+002		5.770000e+002	8.127110e+003
9.106100e+002	8.208610e+002		5.760000e+002	8.208610e+003
9.116100e+002	8.462020e+002		5.750000e+002	8.462020e+003
9.126100e+002	8.227450e+002		5.740000e+002	8.227450e+003
9.136100e+002	8.272860e+002		5.730000e+002	8.272860e+003
9.146100e+002	8.316880e+002		5.720000e+002	8.316880e+003
9.156100e+002	8.318170e+002		5.710000e+002	8.318170e+003
9.166100e+002	8.412290e+002		5.700000e+002	8.412290e+003
9.176100e+002	8.558540e+002		5.690000e+002	8.558540e+003
9.186100e+002	8.413690e+002		5.680000e+002	8.413690e+003
9.196100e+002	8.389620e+002		5.670000e+002	8.389620e+003
9.206100e+002	8.461360e+002		5.660000e+002	8.461360e+003
9.216100e+002	8.563190e+002		5.650000e+002	8.563190e+003
9.226100e+002	8.491740e+002		5.640000e+002	8.491740e+003
9.236100e+002	8.446220e+002		5.630000e+002	8.446220e+003
9.246100e+002	8.458640e+002		5.620000e+002	8.458640e+003
9.256100e+002	8.460340e+002		5.610000e+002	8.460340e+003
9.266100e+002	8.412640e+002		5.600000e+002	8.412640e+003
9.276100e+002	8.498340e+002		5.590000e+002	8.498340e+003
9.286100e+002	8.592270e+002		5.580000e+002	8.592270e+003
9.296100e+002	8.414500e+002		5.570000e+002	8.414500e+003
9.306100e+002	8.399660e+002		5.560000e+002	8.399660e+003
9.316100e+002	8.505500e+002		5.550000e+002	8.505500e+003
9.326100e+002	8.472470e+002		5.540000e+002	8.472470e+003
9.336100e+002	8.647680e+002		5.530000e+002	8.647680e+003
9.346100e+002	8.608760e+002		5.520000e+002	8.608760e+003
9.356100e+002	8.611040e+002		5.510000e+002	8.611040e+003
9.366100e+002	8.559740e+002		5.500000e+002	8.559740e+003
9.376100e+002	8.566080e+002		5.490000e+002	8.566080e+003
9.386100e+002	8.513280e+002		5.480000e+002	8.513280e+003
9.396100e+002	8.525590e+002		5.470000e+002	8.525590e+003
9.406100e+002	8.585130e+002		5.460000e+002	8.585130e+003
9.416100e+002	8.675500e+002		5.450000e+002	8.675500e+003
9.426100e+002	8.679790e+002		5.440000e+002	8.679790e+003
9.436100e+002	8.724830e+002		5.430000e+002	8.724830e+003
9.446100e+002	8.746260e+002		5.420000e+002	8.746260e+003
9.456100e+002	8.864690e+002		5.410000e+002	8.864690e+003
9.466100e+002	8.699560e+002		5.400000e+002	8.699560e+003
9.476100e+002	8.751210e+002		5.390000e+002	8.751210e+003
9.486100e+002	8.636640e+002		5.380000e+002	8.636640e+003
9.496100e+002	8.866960e+002		5.370000e+002	8.866960e+003
9.506100e+002	8.839870e+002		5.360000e+002	8.839870e+003
9.516100e+002	9.114080e+002		5.350000e+002	9.114080e+003
9.526100e+002	9.518510e+002		5.340000e+002	9.518510e+003
9.536100e+002	1.018570e+003		5.330000e+002	1.018570e+004
9.546100e+002	1.101750e+003		5.320000e+002	1.101750e+004
9.556100e+002	1.115740e+003		5.310000e+002	1.115740e+004
9.566100e+002	1.054390e+003		5.300000e+002	1.054390e+004
9.576100e+002	9.429880e+002		5.290000e+002	9.429880e+003
9.586100e+002	8.724400e+002		5.280000e+002	8.724400e+003
9.596100e+002	8.573460e+002		5.270000e+002	8.573460e+003
9.606100e+002	8.378020e+002		5.260000e+002	8.378020e+003
9.616100e+002	8.381610e+002		5.250000e+002	8.381610e+003
9.626100e+002	8.460930e+002		5.240000e+002	8.460930e+003
9.636100e+002	8.495860e+002		5.230000e+002	8.495860e+003
9.646100e+002	8.546580e+002		5.220000e+002	8.546580e+003
9.656100e+002	8.577290e+002		5.210000e+002	8.577290e+003
9.666100e+002	8.623960e+002		5.200000e+002	8.623960e+003
9.676100e+002	8.601150e+002		5.190000e+002	8.601150e+003
9.686100e+002	8.375960e+002		5.180000e+002	8.375960e+003
9.696100e+002	8.621350e+002		5.170000e+002	8.621350e+003
9.706100e+002	8.668280e+002		5.160000e+002	8.668280e+003
9.716100e+002	8.617210e+002		5.150000e+002	8.617210e+003
9.726100e+002	8.713810e+002		5.140000e+002	8.713810e+003
9.736100e+002	8.799340e+002		5.130000e+002	8.799340e+003
9.746100e+002	8.724840e+002		5.120000e+002	8.724840e+003
9.756100e+002	8.801710e+002		5.110000e+002	8.801710e+003
9.766100e+002	8.702310e+002		5.100000e+002	8.702310e+003
9.776100e+002	8.744470e+002		5.090000e+002	8.744470e+003
9.786100e+002	8.640480e+002		5.080000e+002	8.640480e+003
9.796100e+002	8.728420e+002		5.070000e+002	8.728420e+003
9.806100e+002	8.646030e+002		5.060000e+002	8.646030e+003
9.816100e+002	8.790180e+002		5.050000e+002	8.790180e+003
9.826100e+002	8.823660e+002		5.040000e+002	8.823660e+003
9.836100e+002	8.836100e+002		5.030000e+002	8.836100e+003
9.846100e+002	8.893500e+002		5.020000e+002	8.893500e+003
9.856100e+002	8.876490e+002		5.010000e+002	8.876490e+003
9.866100e+002	8.897210e+002		5.000000e+002	8.897210e+003
9.876100e+002	8.869780e+002		4.990000e+002	8.869780e+003
9.886100e+002	8.830650e+002		4.980000e+002	8.830650e+003
9.896100e+002	8.950110e+002		4.970000e+002	8.950110e+003
9.906100e+002	8.939470e+002		4.960000e+002	8.939470e+003
9.916100e+002	8.989930e+002		4.950000e+002	8.989930e+003
9.926100e+002	9.002950e+002		4.940000e+002	9.002950e+003
9.936100e+002	9.058990e+002		4.930000e+002	9.058990e+003
9.946100e+002	9.131450e+002		4.920000e+002	9.131450e+003
9.956100e+002	9.229360e+002		4.910000e+002	9.229360e+003
9.966100e+002	9.251380e+002		4.900000e+002	9.251380e+003
9.976100e+002	9.164390e+002		4.890000e+002	9.164390e+003
9.986100e+002	9.296820e+002		4.880000e+002	9.296820e+003
9.996100e+002	9.162150e+002		4.870000e+002	9.162150e+003
1.000610e+003	9.259870e+002		4.860000e+002	9.259870e+003
1.001610e+003	9.340210e+002		4.850000e+002	9.340210e+003
1.002610e+003	9.127060e+002		4.840000e+002	9.127060e+003
1.003610e+003	9.073420e+002		4.830000e+002	9.073420e+003
1.004610e+003	9.162170e+002		4.820000e+002	9.162170e+003
1.005610e+003	9.012160e+002		4.810000e+002	9.012160e+003
1.006610e+003	9.003270e+002		4.800000e+002	9.003270e+003
1.007610e+003	9.150860e+002		4.790000e+002	9.150860e+003
1.008610e+003	9.124070e+002		4.780000e+002	9.124070e+003
1.009610e+003	9.052940e+002		4.770000e+002	9.052940e+003
1.010610e+003	9.008550e+002		4.760000e+002	9.008550e+003
1.011610e+003	9.084610e+002		4.750000e+002	9.084610e+003
1.012610e+003	9.105780e+002		4.740000e+002	9.105780e+003
1.013610e+003	9.034030e+002		4.730000e+002	9.034030e+003
1.014610e+003	8.958540e+002		4.720000e+002	8.958540e+003
1.015610e+003	9.019080e+002		4.710000e+002	9.019080e+003
1.016610e+003	9.052670e+002		4.700000e+002	9.052670e+003
1.017610e+003	8.950770e+002		4.690000e+002	8.950770e+003
1.018610e+003	9.008750e+002		4.680000e+002	9.008750e+003
1.019610e+003	9.135640e+002		4.670000e+002	9.135640e+003
1.020610e+003	9.201970e+002		4.660000e+002	9.201970e+003
1.021610e+003	9.162720e+002		4.650000e+002	9.162720e+003
1.022610e+003	9.148220e+002		4.640000e+002	9.148220e+003
1.023610e+003	9.142880e+002		4.630000e+002	9.142880e+003
1.024610e+003	9.185240e+002		4.620000e+002	9.185240e+003
1.025610e+003	9.136390e+002		4.610000e+002	9.136390e+003
1.026610e+003	9.143470e+002		4.600000e+002	9.143470e+003
1.027610e+003	9.068190e+002		4.590000e+002	9.068190e+003
1.028610e+003	9.337670e+002		4.580000e+002	9.337670e+003
1.029610e+003	9.123420e+002		4.570000e+002	9.123420e+003
1.030610e+003	9.163200e+002		4.560000e+002	9.163200e+003
1.031610e+003	9.257380e+002		4.550000e+002	9.257380e+003
1.032610e+003	9.269910e+002		4.540000e+002	9.269910e+003
1.033610e+003	9.381120e+002		4.530000e+002	9.381120e+003
1.034610e+003	9.305680e+002		4.520000e+002	9.305680e+003
1.035610e+003	9.292320e+002		4.510000e+002	9.292320e+003
1.036610e+003	9.524630e+002		4.500000e+002	9.524630e+003
1.037610e+003	9.303700e+002		4.490000e+002	9.303700e+003
1.038610e+003	9.325900e+002		4.480000e+002	9.325900e+003
1.039610e+003	9.478310e+002		4.470000e+002	9.478310e+003
1.040610e+003	9.431130e+002		4.460000e+002	9.431130e+003
1.041610e+003	9.379560e+002		4.450000e+002	9.379560e+003
1.042610e+003	9.454170e+002		4.440000e+002	9.454170e+003
1.043610e+003	9.477710e+002		4.430000e+002	9.477710e+003
1.044610e+003	9.360940e+002		4.420000e+002	9.360940e+003
1.045610e+003	9.469990e+002		4.410000e+002	9.469990e+003
1.046610e+003	9.346770e+002		4.400000e+002	9.346770e+003
1.047610e+003	9.551250e+002		4.390000e+002	9.551250e+003
1.048610e+003	9.526450e+002		4.380000e+002	9.526450e+003
1.049610e+003	9.476990e+002		4.370000e+002	9.476990e+003
1.050610e+003	9.418650e+002		4.360000e+002	9.418650e+003
1.051610e+003	9.585400e+002		4.350000e+002	9.585400e+003
1.052610e+003	9.434280e+002		4.340000e+002	9.434280e+003
1.053610e+003	9.541060e+002		4.330000e+002	9.541060e+003
1.054610e+003	9.681000e+002		4.320000e+002	9.681000e+003
1.055610e+003	9.563600e+002		4.310000e+002	9.563600e+003
1.056610e+003	9.578900e+002		4.300000e+002	9.578900e+003
1.057610e+003	9.576520e+002		4.290000e+002	9.576520e+003
1.058610e+003	9.614950e+002		4.280000e+002	9.614950e+003
1.059610e+003	9.680690e+002		4.270000e+002	9.680690e+003
1.060610e+003	9.794460e+002		4.260000e+002	9.794460e+003
1.061610e+003	9.715320e+002		4.250000e+002	9.715320e+003
1.062610e+003	9.721070e+002		4.240000e+002	9.721070e+003
1.063610e+003	9.755590e+002		4.230000e+002	9.755590e+003
1.064610e+003	9.778250e+002		4.220000e+002	9.778250e+003
1.065610e+003	9.809820e+002		4.210000e+002	9.809820e+003
1.066610e+003	9.863140e+002		4.200000e+002	9.863140e+003
1.067610e+003	9.913210e+002		4.190000e+002	9.913210e+003
1.068610e+003	9.988120e+002		4.180000e+002	9.988120e+003
1.069610e+003	9.850990e+002		4.170000e+002	9.850990e+003
1.070610e+003	9.780060e+002		4.160000e+002	9.780060e+003
1.071610e+003	9.659440e+002		4.150000e+002	9.659440e+003
1.072610e+003	9.698590e+002		4.140000e+002	9.698590e+003
1.073610e+003	9.645310e+002		4.130000e+002	9.645310e+003
